rating_id,entity_type,entity_id,rating_code,rating_date,agency,action_type
5367,Instrument,396,B+,2020-04-01,Moody’s,Downgrade
5368,Instrument,71,BB-,2019-09-05,Fitch,Review
5369,Instrument,1774,A,2019-11-20,Fitch,Review
5370,Issuer,1409,BBB-,2020-08-25,S&P,Initial
5371,Issuer,102,BBB,2023-10-07,Fitch,Upgrade
5372,Instrument,1243,D,2022-05-06,S&P,Initial
5373,Instrument,206,BB-,2023-05-20,Fitch,Downgrade
5374,Issuer,118,BB-,2022-08-05,S&P,Downgrade
5375,Instrument,270,A-,2021-06-24,Fitch,Initial
5376,Instrument,404,AA+,2027-02-07,S&P,Review
5377,Instrument,248,BB-,2021-09-23,Fitch,Upgrade
5378,Issuer,1474,A+,2020-07-09,Fitch,Downgrade
5379,Instrument,41,C,2021-05-13,Moody’s,Upgrade
5380,Instrument,1194,AA-,2023-07-15,S&P,Initial
5381,Instrument,344,AAA,2019-12-01,Fitch,Upgrade
5382,Instrument,474,CCC,2019-10-11,Moody’s,Downgrade
5383,Instrument,1958,ZZZ,2020-04-27,Fitch,Downgrade
5384,Instrument,393,CC,2021-12-02,Moody’s,Downgrade
5385,Issuer,981,CCC,2021-05-18,S&P,Initial
5386,Instrument,355,BBB+,2020-10-24,Fitch,Initial
5387,Instrument,1407,BBB-,2023-06-06,Moody’s,Upgrade
5388,Instrument,235,AA+,2021-07-16,S&P,Upgrade
5389,Instrument,372,A+,2021-09-10,Fitch,Downgrade
5390,Issuer,172,ZZZ,2021-07-31,Fitch,Review
5391,Instrument,29,B,2020-10-12,S&P,Review
5392,Issuer,782,AAA,2020-05-04,Moody’s,Review
5393,Issuer,212,CCC,2022-05-10,Fitch,Initial
5394,Issuer,1325,BB,2021-12-31,Moody’s,Downgrade
5395,Instrument,369,B-,2021-01-03,S&P,Initial
5396,Issuer,1377,D,2020-03-17,Fitch,Review
5397,Instrument,486,B,2023-09-12,Fitch,Downgrade
5398,Instrument,1659,BB-,2023-07-27,S&P,Initial
5399,Instrument,138,CCC,2021-04-05,S&P,Downgrade
5400,Instrument,1505,CCC,2021-04-22,S&P,Downgrade
5401,Issuer,1568,CC,2021-03-14,S&P,Initial
5402,Issuer,102,A+,2023-03-05,Moody’s,Review
5403,Instrument,1260,CCC,2021-05-12,Moody’s,Initial
5404,Instrument,188,BBB,2022-03-07,Moody’s,Downgrade
5405,Issuer,461,BB-,2020-08-31,Moody’s,Review
5406,Instrument,1331,BB+,2020-08-11,S&P,Review
5407,Issuer,779,A,2019-04-10,Fitch,Initial
5408,Issuer,1770,CCC,2022-06-15,S&P,Upgrade
5409,Issuer,1879,AAA,2023-06-06,Fitch,Review
5410,Issuer,440,BB-,2020-10-20,S&P,Upgrade
5411,Instrument,219,D,2021-05-07,Fitch,Initial
5412,Issuer,1232,A,2023-12-01,S&P,Review
5413,Issuer,648,A+,2023-07-09,Moody’s,Initial
5414,Instrument,252,BB+,2022-07-29,Moody’s,Upgrade
5415,Instrument,298,B,2021-05-16,Fitch,Downgrade
5416,Issuer,358,B-,2021-07-08,Fitch,Review
5417,Issuer,425,BB+,2021-06-11,Fitch,Upgrade
5418,Issuer,283,BBB,2020-06-09,Moody’s,Downgrade
5419,Instrument,172,B+,2023-11-15,Fitch,Review
5420,Instrument,213,BBB-,2019-05-14,S&P,Review
5421,Issuer,130,B-,2020-05-18,Fitch,Review
5422,Instrument,72,A-,2020-06-07,Fitch,Downgrade
5423,Instrument,1839,BB,2020-07-30,Moody’s,Initial
5424,Issuer,1639,AA+,2020-03-27,Fitch,Upgrade
5425,Instrument,89,B+,2020-06-17,Moody’s,Initial
5426,Issuer,1933,CCC,2022-06-18,S&P,Initial
5427,Instrument,1695,BB+,2020-03-10,Moody’s,Upgrade
5428,Issuer,367,B+,2019-09-14,Fitch,Downgrade
5429,Issuer,262,AA,2023-09-08,S&P,Upgrade
5430,Instrument,1735,AA,2020-05-16,Fitch,Upgrade
5431,Issuer,140,D,2019-06-30,Fitch,Upgrade
5432,Issuer,449,CC,2019-10-11,Fitch,Upgrade
5433,Issuer,1376,ZZZ,2023-04-24,Moody’s,Downgrade
5434,Instrument,31,BB-,2022-06-17,S&P,Downgrade
5435,Issuer,485,BB,2023-04-29,Fitch,Downgrade
5436,Issuer,319,BB+,2020-05-03,S&P,Review
5437,Issuer,140,BB-,2020-09-25,S&P,Upgrade
5438,Instrument,1554,A+,2022-01-25,S&P,Upgrade
5439,Instrument,126,C,2019-12-04,Fitch,Review
5440,Issuer,1914,AA+,2021-08-25,Fitch,Downgrade
5441,Issuer,437,BB+,2022-11-02,S&P,Initial
5442,Issuer,140,A-,2020-01-17,Fitch,Review
5443,Instrument,458,BB+,2022-10-27,Moody’s,Upgrade
5444,Instrument,1485,BB-,2023-08-05,S&P,Upgrade
5445,Instrument,408,BB,2023-02-10,Moody’s,Review
5446,Issuer,1234,C,2023-05-02,Moody’s,Review
5447,Issuer,350,BB,2019-06-12,Fitch,Upgrade
5448,Instrument,1087,A,2023-05-28,Fitch,Initial
5449,Instrument,372,CCC,2020-05-11,Fitch,Downgrade
5450,Issuer,438,AA,2022-02-22,Fitch,Downgrade
5451,Instrument,1206,CCC,2020-08-21,Moody’s,Initial
5452,Instrument,700,B+,2019-11-19,Fitch,Upgrade
5453,Instrument,8,A-,2019-11-17,Moody’s,Initial
5454,Instrument,232,BB+,2019-04-20,Fitch,Initial
5455,Issuer,175,A+,2019-04-04,Moody’s,Downgrade
5456,Issuer,589,A-,2022-04-04,S&P,Downgrade
5457,Instrument,515,B-,2021-10-10,S&P,Review
5458,Issuer,323,BBB,2023-08-16,Moody’s,Initial
5459,Instrument,52,C,2021-09-17,S&P,Initial
5460,Issuer,30,A-,2023-03-31,Moody’s,Downgrade
5461,Issuer,1988,AA,2023-02-14,Moody’s,Upgrade
5462,Issuer,170,ZZZ,2021-04-30,Fitch,Downgrade
5463,Instrument,15,B-,2022-11-23,Fitch,Review
5464,Instrument,888888,B+,2021-01-20,S&P,Initial
5465,Issuer,351,A-,2019-01-24,Fitch,Initial
5466,Issuer,164,CCC,2020-03-29,S&P,Initial
5467,Instrument,292,AA+,2019-05-02,Moody’s,Upgrade
5468,Issuer,785,BB-,2027-02-07,Fitch,Upgrade
5469,Issuer,1127,ZZZ,2019-02-19,Moody’s,Review
5470,Issuer,252,A+,2020-03-10,S&P,Upgrade
5471,Instrument,517,BBB,2021-08-29,S&P,Initial
5472,Instrument,202,AA+,2021-05-30,Moody’s,Review
5473,Instrument,1083,CC,2022-06-20,S&P,Initial
5474,Instrument,61,AA+,2019-05-03,Moody’s,Review
5475,Issuer,527,B-,2022-06-25,Fitch,Initial
5476,Issuer,935,AA+,2023-02-13,Moody’s,Downgrade
5477,Instrument,446,B+,2023-02-24,Moody’s,Upgrade
5478,Instrument,922,C,2019-02-13,S&P,Review
5479,Instrument,1784,BB+,2022-07-20,Fitch,Upgrade
5480,Instrument,171,AAA,2023-08-03,Fitch,Review
5481,Instrument,1106,BB-,2020-10-06,S&P,Review
5482,Issuer,592,BB+,2023-09-16,S&P,Review
5483,Instrument,51,BBB,2022-06-07,Fitch,Review
5484,Issuer,1739,AA+,2019-01-05,S&P,Review
5485,Instrument,960,BB,2020-11-22,Moody’s,Downgrade
5486,Instrument,363,D,2021-06-08,Moody’s,Initial
5487,Instrument,72,BB+,2019-06-15,S&P,Downgrade
5488,Issuer,1300,A-,2019-04-18,S&P,Upgrade
5489,Issuer,411,A,2021-03-06,S&P,Review
5490,Issuer,1858,AA+,2023-05-23,Fitch,Upgrade
5491,Issuer,1416,CCC,2023-01-01,Moody’s,Initial
5492,Issuer,189,CCC,2019-02-12,Moody’s,Upgrade
5493,Issuer,888888,B,2021-09-17,S&P,Initial
5494,Issuer,55,BB-,2021-11-23,S&P,Initial
5495,Issuer,1743,B,2021-05-01,Moody’s,Review
5496,Instrument,171,A+,2021-05-06,Moody’s,Review
5497,Instrument,7,B,2023-04-16,S&P,Downgrade
5498,Instrument,888,BBB,2021-05-08,Fitch,Upgrade
5499,Issuer,454,BBB+,2020-12-17,Fitch,Upgrade
5500,Instrument,688,A-,2022-07-26,Moody’s,Upgrade
5501,Issuer,163,B,2021-06-28,Moody’s,Downgrade
5502,Instrument,453,C,2021-02-04,S&P,Downgrade
5503,Instrument,372,A,2022-09-30,Fitch,Review
5504,Instrument,62,AA-,2020-06-26,Fitch,Initial
5505,Instrument,1979,AA+,2022-10-22,Moody’s,Initial
5506,Instrument,888888,AA-,2022-06-25,Fitch,Downgrade
5507,Issuer,30,BBB-,2021-09-25,Moody’s,Review
5508,Instrument,858,AA,2022-12-08,S&P,Upgrade
5509,Instrument,1289,BBB+,2020-04-16,Fitch,Upgrade
5510,Issuer,474,C,2022-10-31,S&P,Downgrade
5511,Issuer,1565,CCC,2019-06-28,Moody’s,Downgrade
5512,Instrument,425,A-,2019-02-24,Fitch,Initial
5513,Instrument,1309,CCC,2020-03-17,Moody’s,Review
5514,Instrument,420,B+,2020-05-26,Moody’s,Downgrade
5515,Issuer,1911,CCC,2021-10-18,Moody’s,Review
5516,Instrument,151,BBB,2019-07-12,Fitch,Downgrade
5517,Instrument,49,CC,2021-10-02,Fitch,Upgrade
5518,Issuer,209,BBB-,2021-10-20,Moody’s,Review
5519,Issuer,271,BBB+,2023-02-02,Moody’s,Downgrade
5520,Issuer,1946,A,2022-04-10,Moody’s,Initial
5521,Instrument,1148,C,2019-03-24,Fitch,Upgrade
5522,Instrument,405,A+,2021-02-12,S&P,Downgrade
5523,Instrument,458,AA-,2023-10-31,S&P,Upgrade
5524,Issuer,394,CC,2021-08-10,Moody’s,Downgrade
5525,Issuer,132,AA-,2022-06-29,Moody’s,Upgrade
5526,Instrument,958,B+,2020-11-29,Fitch,Review
5527,Issuer,433,D,2021-04-01,Fitch,Upgrade
5528,Issuer,92,AA,2021-09-03,Moody’s,Initial
5529,Instrument,191,A+,2022-07-12,Fitch,Upgrade
5530,Instrument,233,AAA,2022-12-28,Fitch,Upgrade
5531,Issuer,726,B,2020-06-16,Fitch,Upgrade
5532,Issuer,215,BBB-,2021-12-31,Moody’s,Upgrade
5533,Issuer,342,BBB+,2019-09-01,S&P,Downgrade
5534,Instrument,275,BBB+,2020-02-07,Moody’s,Upgrade
5535,Issuer,1790,A+,2020-06-08,Moody’s,Review
5536,Instrument,1646,CC,2022-01-04,S&P,Downgrade
5537,Issuer,1803,BB,2023-07-11,S&P,Upgrade
5538,Issuer,359,BB,2020-09-29,Moody’s,Initial
5539,Instrument,331,C,2022-09-05,S&P,Initial
5540,Issuer,398,B,2023-11-06,S&P,Initial
5541,Issuer,1038,BBB+,2023-07-07,Moody’s,Upgrade
5542,Instrument,1834,AAA,2022-10-12,S&P,Review
5543,Instrument,70,B,2021-09-30,Fitch,Initial
5544,Instrument,257,BB+,2020-02-03,Fitch,Initial
5545,Issuer,578,BBB,2021-09-25,Fitch,Upgrade
5546,Issuer,5,A-,2019-02-28,Fitch,Review
5547,Issuer,92,BB-,2020-06-19,S&P,Downgrade
5548,Instrument,606,AA+,2019-11-13,Fitch,Review
5549,Instrument,165,A+,2023-08-10,Moody’s,Upgrade
5550,Instrument,1075,AAA,2019-12-12,S&P,Downgrade
5551,Instrument,212,AA+,2019-01-28,Fitch,Initial
5552,Instrument,53,AA-,2023-11-03,Fitch,Initial
5553,Issuer,1,AAA,2020-11-11,S&P,Downgrade
5554,Issuer,814,CCC,2023-02-16,Moody’s,Review
5555,Issuer,387,A-,2019-01-21,Moody’s,Initial
5556,Issuer,1111,AA,2023-04-13,Moody’s,Review
5557,Issuer,363,C,2021-08-15,Moody’s,Downgrade
5558,Issuer,138,AA,2020-12-14,Fitch,Initial
5559,Issuer,430,A+,2021-07-19,Fitch,Review
5560,Issuer,1423,ZZZ,2020-09-23,S&P,Downgrade
5561,Issuer,394,BBB+,2020-09-19,Fitch,Review
5562,Instrument,299,CC,2021-09-25,Fitch,Upgrade
5563,Instrument,46,AA+,2022-06-02,S&P,Review
5564,Issuer,435,CCC,2021-10-29,Moody’s,Downgrade
5565,Issuer,1331,BBB+,2020-06-21,Moody’s,Review
5566,Issuer,168,D,2019-02-24,Moody’s,Upgrade
5567,Instrument,10,A+,2022-04-17,Moody’s,Initial
5568,Instrument,1232,AA+,2023-06-05,Fitch,Upgrade
5569,Issuer,290,BB+,2022-07-08,Fitch,Review
5570,Issuer,306,CCC,2022-06-13,Fitch,Initial
5571,Instrument,135,CC,2019-06-15,S&P,Initial
5572,Instrument,1052,BBB,2020-11-21,Fitch,Upgrade
5573,Instrument,132,AA+,2023-09-20,S&P,Review
5574,Instrument,467,CCC,2021-03-25,Moody’s,Initial
5575,Instrument,44,AA+,2022-02-15,Fitch,Initial
5576,Instrument,11,AA,2022-03-13,Moody’s,Upgrade
5577,Issuer,1347,BB+,2021-07-03,Moody’s,Review
5578,Issuer,420,BB,2023-11-24,Fitch,Downgrade
5579,Issuer,888888,BBB,2021-05-19,Fitch,Initial
5580,Issuer,356,CC,2019-08-16,S&P,Review
5581,Instrument,560,A,2020-08-23,Fitch,Upgrade
5582,Instrument,10,A+,2020-12-07,S&P,Initial
5583,Instrument,919,A+,2020-09-23,Fitch,Upgrade
5584,Instrument,481,BB,2023-07-15,Moody’s,Downgrade
5585,Issuer,1091,B-,2021-09-19,Moody’s,Downgrade
5586,Instrument,460,AA+,2022-11-06,Fitch,Review
5587,Instrument,343,CC,2022-05-20,S&P,Initial
5588,Issuer,354,B+,2020-05-26,Moody’s,Downgrade
5589,Instrument,1383,AA,2021-10-31,S&P,Upgrade
5590,Issuer,79,A,2020-02-03,S&P,Upgrade
5591,Instrument,936,BBB+,2020-03-15,Moody’s,Review
5592,Instrument,491,B,2021-01-07,Fitch,Upgrade
5593,Instrument,261,B+,2022-02-15,Moody’s,Downgrade
5594,Instrument,490,B+,2023-04-10,Moody’s,Upgrade
5595,Instrument,1348,BB-,2020-09-26,Fitch,Downgrade
5596,Issuer,27,AA+,2019-12-26,Moody’s,Upgrade
5597,Instrument,136,BB+,2023-10-04,S&P,Review
5598,Instrument,261,BB,2019-10-07,Fitch,Upgrade
5599,Instrument,4,BBB-,2023-08-03,S&P,Upgrade
5600,Instrument,342,BB-,2020-03-10,S&P,Downgrade
5601,Issuer,466,BB+,2022-08-21,S&P,Initial
5602,Issuer,1328,AA-,2020-02-10,Fitch,Downgrade
5603,Instrument,714,BB+,2022-02-28,Moody’s,Review
5604,Issuer,1924,AA-,2022-09-24,S&P,Review
5605,Issuer,316,ZZZ,2021-07-31,Moody’s,Initial
5606,Issuer,1763,AA-,2023-01-01,Fitch,Downgrade
5607,Instrument,944,BBB-,2023-08-03,S&P,Downgrade
5608,Issuer,1118,D,2019-01-06,Fitch,Upgrade
5609,Issuer,133,BBB+,2022-11-02,Moody’s,Upgrade
5610,Instrument,310,A-,2022-07-26,Moody’s,Downgrade
5611,Instrument,1059,CC,2022-04-07,S&P,Downgrade
5612,Issuer,378,AA,2022-12-05,Fitch,Downgrade
5613,Instrument,496,BB+,2027-02-07,Fitch,Initial
5614,Instrument,405,D,2021-04-28,Fitch,Upgrade
5615,Issuer,1854,B,2023-09-11,Fitch,Initial
5616,Issuer,397,AA,2019-10-02,Moody’s,Initial
5617,Instrument,434,B-,2020-09-04,S&P,Review
5618,Instrument,1273,BB,2022-01-06,Moody’s,Downgrade
5619,Instrument,446,AA-,2022-08-04,S&P,Downgrade
5620,Issuer,254,CCC,2020-05-10,Moody’s,Review
5621,Issuer,1424,BBB+,2020-12-14,Fitch,Upgrade
5622,Issuer,121,BBB,2020-11-02,Fitch,Review
5623,Issuer,190,CCC,2019-04-25,Fitch,Review
5624,Instrument,429,B-,2019-06-08,S&P,Downgrade
5625,Issuer,953,ZZZ,2023-04-29,S&P,Upgrade
5626,Issuer,580,D,2019-09-15,Fitch,Downgrade
5627,Issuer,359,AA+,2019-11-12,S&P,Initial
5628,Instrument,463,AA+,2019-09-23,Fitch,Initial
5629,Issuer,6,B-,2021-03-05,S&P,Upgrade
5630,Instrument,144,B+,2019-01-05,S&P,Downgrade
5631,Issuer,188,BB-,2020-07-22,S&P,Downgrade
5632,Issuer,1121,B-,2019-03-19,S&P,Upgrade
5633,Issuer,370,AA,2020-07-04,Fitch,Review
5634,Instrument,196,B-,2019-09-25,Fitch,Review
5635,Instrument,750,AA+,2020-06-23,Fitch,Upgrade
5636,Instrument,27,A+,2023-08-11,Fitch,Review
5637,Instrument,241,A+,2023-12-02,S&P,Upgrade
5638,Issuer,1900,BB,2023-07-03,S&P,Initial
5639,Instrument,1969,AA-,2020-04-07,Fitch,Initial
5640,Issuer,336,CCC,2022-05-22,S&P,Downgrade
5641,Instrument,339,A-,2027-02-07,S&P,Downgrade
5642,Issuer,858,CC,2023-06-16,Fitch,Review
5643,Issuer,487,BB,2021-04-02,S&P,Upgrade
5644,Issuer,316,ZZZ,2020-06-17,S&P,Downgrade
5645,Instrument,798,C,2022-02-21,S&P,Initial
5646,Instrument,1001,A-,2023-08-18,S&P,Initial
5647,Instrument,1505,A+,2021-04-11,Fitch,Downgrade
5648,Issuer,592,AAA,2020-09-14,Moody’s,Downgrade
5649,Instrument,233,ZZZ,2027-02-07,Moody’s,Downgrade
5650,Instrument,166,CCC,2022-05-04,Fitch,Initial
5651,Instrument,478,BB-,2023-11-12,Fitch,Downgrade
5652,Issuer,87,BBB-,2020-01-08,S&P,Upgrade
5653,Issuer,205,BBB+,2022-11-14,S&P,Initial
5654,Issuer,1747,C,2021-08-19,S&P,Review
5655,Instrument,697,C,2019-06-10,Fitch,Initial
5656,Instrument,302,AA+,2023-09-09,S&P,Downgrade
5657,Issuer,74,A-,2019-11-20,Fitch,Downgrade
5658,Issuer,367,A+,2022-07-26,Moody’s,Upgrade
5659,Instrument,134,D,2019-11-16,S&P,Upgrade
5660,Issuer,119,A+,2023-05-05,Fitch,Initial
5661,Issuer,98,A+,2021-07-05,Fitch,Review
5662,Issuer,121,BB+,2019-05-06,Fitch,Downgrade
5663,Issuer,478,BB+,2020-04-16,S&P,Upgrade
5664,Instrument,482,B-,2021-04-21,S&P,Upgrade
5665,Instrument,250,BB-,2020-08-08,S&P,Downgrade
5666,Instrument,744,A-,2021-02-08,S&P,Upgrade
5667,Issuer,1,ZZZ,2019-03-23,Fitch,Initial
5668,Instrument,477,BBB+,2021-02-10,S&P,Review
5669,Instrument,1864,AA-,2023-01-17,Moody’s,Downgrade
5670,Instrument,336,ZZZ,2019-05-22,Moody’s,Review
5671,Instrument,75,BBB-,2020-10-19,Fitch,Downgrade
5672,Instrument,401,CC,2023-01-27,Fitch,Review
5673,Instrument,258,A+,2019-05-12,Moody’s,Downgrade
5674,Issuer,340,A,2019-11-25,Fitch,Review
5675,Issuer,1611,AA,2020-02-08,Fitch,Upgrade
5676,Issuer,446,BB+,2022-05-16,S&P,Downgrade
5677,Issuer,15,C,2023-10-31,Fitch,Upgrade
5678,Issuer,1408,AA-,2020-07-23,Moody’s,Initial
5679,Issuer,474,A,2027-02-07,Fitch,Review
5680,Instrument,795,B,2022-10-15,S&P,Review
5681,Issuer,1429,BB,2019-03-12,Moody’s,Downgrade
5682,Issuer,1257,A-,2020-02-07,Fitch,Downgrade
5683,Instrument,473,A-,2023-10-26,Moody’s,Review
5684,Issuer,916,ZZZ,2022-08-11,Fitch,Upgrade
5685,Issuer,1652,D,2019-02-14,Moody’s,Review
5686,Issuer,1525,ZZZ,2020-11-27,Fitch,Downgrade
5687,Instrument,122,CCC,2022-12-03,S&P,Upgrade
5688,Instrument,94,A-,2027-02-07,S&P,Downgrade
5689,Issuer,1790,AA,2022-02-15,Moody’s,Upgrade
5690,Instrument,234,BBB-,2021-08-13,Fitch,Upgrade
5691,Issuer,201,BBB,2022-01-26,S&P,Upgrade
5692,Instrument,85,CC,2022-07-30,Moody’s,Review
5693,Issuer,481,AAA,2023-03-09,S&P,Upgrade
5694,Issuer,756,BBB,2022-07-05,S&P,Initial
5695,Issuer,1791,BB,2020-12-28,Fitch,Downgrade
5696,Issuer,147,A+,2021-05-15,Fitch,Downgrade
5697,Instrument,888888,CCC,2019-02-23,Fitch,Upgrade
5698,Issuer,1165,BB-,2020-09-10,Moody’s,Initial
5699,Issuer,421,BBB,2019-12-16,Moody’s,Upgrade
5700,Issuer,320,AAA,2021-05-30,Moody’s,Upgrade
5701,Issuer,209,AA,2020-08-27,S&P,Upgrade
5702,Issuer,1855,ZZZ,2021-09-06,S&P,Upgrade
5703,Issuer,1457,BBB,2020-01-25,S&P,Initial
5704,Issuer,432,B+,2021-12-28,S&P,Initial
5705,Instrument,496,AA,2023-03-11,S&P,Review
5706,Instrument,441,BB-,2020-07-18,Fitch,Downgrade
5707,Instrument,238,AA+,2021-06-09,Moody’s,Downgrade
5708,Instrument,260,B+,2022-07-08,S&P,Initial
5709,Instrument,1510,AAA,2021-07-31,Fitch,Initial
5710,Issuer,1502,ZZZ,2019-08-12,S&P,Upgrade
5711,Instrument,19,BB,2021-03-13,Fitch,Upgrade
5712,Issuer,379,CCC,2021-09-14,Moody’s,Initial
5713,Issuer,300,AA,2023-08-20,S&P,Initial
5714,Instrument,99,AA,2023-02-08,Moody’s,Review
5715,Issuer,308,A-,2027-02-07,Fitch,Downgrade
5716,Instrument,136,AA,2019-09-24,S&P,Initial
5717,Instrument,434,BBB,2022-11-03,S&P,Initial
5718,Issuer,759,AAA,2020-03-20,S&P,Upgrade
5719,Instrument,80,BB-,2021-04-30,S&P,Downgrade
5720,Instrument,733,AA-,2020-07-01,S&P,Upgrade
5721,Issuer,37,BB+,2021-04-05,S&P,Upgrade
5722,Issuer,68,B,2021-08-29,S&P,Review
5723,Issuer,118,CC,2021-03-06,S&P,Initial
5724,Instrument,41,B+,2019-12-23,Fitch,Downgrade
5725,Issuer,385,BB,2022-06-16,S&P,Upgrade
5726,Issuer,54,B+,2020-10-28,S&P,Upgrade
5727,Instrument,163,BB,2020-03-17,S&P,Initial
5728,Instrument,460,AA,2020-01-18,S&P,Initial
5729,Instrument,376,AA+,2022-01-22,Fitch,Upgrade
5730,Instrument,1532,A,2020-09-07,S&P,Downgrade
5731,Issuer,878,C,2019-09-20,Moody’s,Review
5732,Issuer,51,AAA,2022-04-07,Fitch,Review
5733,Issuer,1210,AA-,2023-05-03,Fitch,Upgrade
5734,Issuer,305,D,2022-10-30,Fitch,Initial
5735,Issuer,1765,D,2021-07-14,Fitch,Initial
5736,Issuer,1732,A,2021-11-23,Fitch,Downgrade
5737,Instrument,687,C,2023-11-04,Moody’s,Review
5738,Instrument,99,BBB-,2022-12-20,Moody’s,Initial
5739,Issuer,134,A,2021-09-08,S&P,Downgrade
5740,Instrument,1832,BBB,2022-01-28,S&P,Initial
5741,Issuer,488,A,2022-03-04,Fitch,Review
5742,Instrument,139,A-,2019-02-09,Fitch,Downgrade
5743,Instrument,317,CCC,2020-04-23,Fitch,Downgrade
5744,Instrument,35,AAA,2021-10-07,S&P,Review
5745,Instrument,1031,D,2023-06-11,S&P,Upgrade
5746,Issuer,1764,BBB+,2020-01-27,Fitch,Initial
5747,Instrument,92,AA+,2022-02-24,S&P,Review
5748,Instrument,425,BB-,2022-08-09,S&P,Initial
5749,Issuer,499,A+,2022-04-22,Moody’s,Initial
5750,Issuer,432,BB-,2019-04-29,Fitch,Downgrade
5751,Instrument,180,AAA,2022-02-09,Moody’s,Initial
5752,Issuer,1521,C,2020-01-05,Fitch,Downgrade
5753,Instrument,444,B+,2019-02-12,Fitch,Downgrade
5754,Issuer,424,A-,2023-07-30,Fitch,Upgrade
5755,Issuer,360,BB-,2022-08-09,Moody’s,Downgrade
5756,Issuer,698,BB,2019-02-10,Fitch,Initial
5757,Issuer,472,AA+,2022-10-22,Fitch,Initial
5758,Issuer,321,ZZZ,2020-01-18,Moody’s,Initial
5759,Issuer,500,BB,2021-06-01,Moody’s,Upgrade
5760,Issuer,1534,BBB-,2023-05-06,S&P,Review
5761,Instrument,34,BB-,2019-04-09,Moody’s,Initial
5762,Issuer,1540,C,2022-06-03,S&P,Downgrade
5763,Instrument,61,CCC,2019-08-13,Fitch,Upgrade
5764,Issuer,268,BBB,2022-06-03,S&P,Review
5765,Issuer,192,B,2021-06-25,Moody’s,Initial
5766,Issuer,892,B,2020-11-12,Moody’s,Initial
5767,Issuer,423,B-,2020-11-25,Fitch,Review
5768,Issuer,229,BB,2022-08-13,Fitch,Review
5769,Issuer,108,CC,2020-05-22,Fitch,Downgrade
5770,Issuer,1940,C,2019-05-01,S&P,Downgrade
5771,Instrument,220,B,2023-10-08,Moody’s,Downgrade
5772,Instrument,1748,A-,2023-05-01,Moody’s,Initial
5773,Instrument,339,B-,2020-08-05,S&P,Review
5774,Instrument,888888,A,2019-04-27,Moody’s,Initial
5775,Issuer,277,AA,2023-10-20,S&P,Initial
5776,Issuer,74,AAA,2021-10-26,S&P,Review
5777,Instrument,1665,BB-,2019-01-20,Fitch,Initial
5778,Instrument,361,CCC,2021-12-31,Moody’s,Initial
5779,Instrument,289,AAA,2021-10-18,Moody’s,Upgrade
5780,Instrument,307,AA+,2020-07-28,S&P,Upgrade
5781,Instrument,890,ZZZ,2019-09-14,Fitch,Review
5782,Instrument,1806,B,2019-09-28,Moody’s,Initial
5783,Issuer,400,AA+,2019-12-13,Fitch,Downgrade
5784,Issuer,369,CCC,2022-08-23,Moody’s,Downgrade
5785,Instrument,1198,A+,2019-07-06,Fitch,Upgrade
5786,Instrument,1656,BB-,2020-05-27,Fitch,Review
5787,Issuer,922,BBB,2020-12-22,S&P,Initial
5788,Issuer,278,BBB-,2022-02-13,Moody’s,Downgrade
5789,Issuer,623,BBB-,2020-06-06,S&P,Review
5790,Instrument,774,AA+,2022-06-24,S&P,Upgrade
5791,Instrument,399,B,2022-05-19,Moody’s,Downgrade
5792,Instrument,215,CCC,2023-01-04,S&P,Upgrade
5793,Issuer,33,AAA,2019-11-21,Moody’s,Review
5794,Instrument,1631,BB+,2019-11-18,S&P,Upgrade
5795,Instrument,1349,AA,2020-10-11,S&P,Review
5796,Issuer,874,B-,2021-04-05,Fitch,Initial
5797,Instrument,11,BB-,2021-05-24,Moody’s,Downgrade
5798,Issuer,266,BB,2023-10-02,Moody’s,Upgrade
5799,Issuer,448,CC,2023-08-03,Moody’s,Upgrade
5800,Issuer,616,BBB-,2022-07-06,Moody’s,Initial
5801,Issuer,1128,BB-,2020-02-01,Fitch,Review
5802,Instrument,486,BB-,2022-05-19,S&P,Initial
5803,Instrument,272,BB-,2019-03-31,S&P,Downgrade
5804,Instrument,376,CC,2022-12-24,S&P,Initial
5805,Instrument,413,AAA,2021-09-08,S&P,Downgrade
5806,Issuer,1631,BBB-,2022-12-15,Fitch,Downgrade
5807,Instrument,156,BB,2019-05-08,Fitch,Review
5808,Issuer,568,BB+,2019-05-25,S&P,Review
5809,Instrument,386,AA,2021-11-06,S&P,Review
5810,Instrument,222,BBB-,2022-08-25,Moody’s,Upgrade
5811,Issuer,49,B,2023-07-03,Moody’s,Review
5812,Issuer,103,D,2020-12-29,Fitch,Initial
5813,Issuer,220,B,2021-07-03,Moody’s,Upgrade
5814,Issuer,165,A-,2023-03-16,Moody’s,Downgrade
5815,Instrument,1336,BBB+,2021-03-14,Moody’s,Review
5816,Issuer,140,BBB,2020-01-06,Moody’s,Downgrade
5817,Instrument,183,AA,2023-08-29,Moody’s,Review
5818,Issuer,895,B+,2022-12-22,S&P,Upgrade
5819,Issuer,542,BBB+,2021-05-03,Moody’s,Upgrade
5820,Issuer,888888,B,2022-10-27,Moody’s,Downgrade
5821,Instrument,391,BB-,2019-05-20,Moody’s,Downgrade
5822,Issuer,343,BBB,2023-04-18,S&P,Downgrade
5823,Instrument,372,AA+,2019-05-06,Fitch,Review
